path,domain,task,steps
/home/junho/data/dataset/coin/videos/22/TpYmfCAhhMU.mp4,9,22,"['108', '107', '109', '106']"
/home/junho/data/dataset/coin/videos/103/rTx070DfBlA.mp4,10,103,"['151', '149', '151']"
/home/junho/data/dataset/coin/videos/167/dPMDUYmOPZM.mp4,1,167,"['111', '110', '111', '110', '112', '113', '112']"
/home/junho/data/dataset/coin/videos/13/DSAdHwsOVs0.mp4,1,13,"['260', '259', '261', '262', '263', '260', '263']"
/home/junho/data/dataset/coin/videos/146/d_GUsBmhZfE.mp4,4,146,"['369', '370', '371']"
/home/junho/data/dataset/coin/videos/168/5dlHj9EUM34.mp4,9,168,"['217', '218', '219', '220']"
/home/junho/data/dataset/coin/videos/124/JdWMR1qnH40.mp4,3,124,"['482', '483']"
/home/junho/data/dataset/coin/videos/149/LXKAuAEdX8o.mp4,3,149,"['709', '710', '711', '712', '712']"
/home/junho/data/dataset/coin/videos/115/nw2L3g3GSCc.mp4,2,115,"['176', '177', '178', '176', '178', '176', '178', '176', '178']"
/home/junho/data/dataset/coin/videos/151/L3DjJ_f2BoQ.mp4,6,151,"['421', '421', '423', '422', '424', '421', '423', '423', '422']"
/home/junho/data/dataset/coin/videos/81/oHhY0aMuHzQ.mp4,2,81,"['53', '51', '53', '51', '52', '52', '51', '52']"
/home/junho/data/dataset/coin/videos/159/vRishidRXdQ.mp4,7,159,"['389', '390']"
/home/junho/data/dataset/coin/videos/130/jKnO8KXm4qo.mp4,4,130,"['720', '720', '721', '722', '723']"
/home/junho/data/dataset/coin/videos/124/KbD7jWoIOkA.mp4,3,124,"['482', '482', '483']"
/home/junho/data/dataset/coin/videos/168/Dkkj-SnMoIQ.mp4,9,168,"['217', '218', '219', '220']"
/home/junho/data/dataset/coin/videos/162/ICn9vWPMsn8.mp4,11,162,"['487', '488', '489']"
/home/junho/data/dataset/coin/videos/121/HjkbCrEiDz4.mp4,11,121,"['138', '140', '141']"
/home/junho/data/dataset/coin/videos/143/Rub4pH56D9c.mp4,1,143,"['7', '8', '9', '10']"
/home/junho/data/dataset/coin/videos/108/52Yam85gy2w.mp4,2,108,"['535', '536', '537', '535', '536', '537']"
/home/junho/data/dataset/coin/videos/95/_2N1hAfuOBI.mp4,8,95,"['101', '104', '102', '104']"
/home/junho/data/dataset/coin/videos/42/6Ojpf6UwdVw.mp4,11,42,"['516', '517', '518']"
/home/junho/data/dataset/coin/videos/86/FLPO9YK-pHw.mp4,8,86,"['62', '63']"
/home/junho/data/dataset/coin/videos/70/Tmt1MGHYHdo.mp4,1,70,"['738', '739']"
/home/junho/data/dataset/coin/videos/97/b1v7dT3xuL4.mp4,3,97,"['615', '618']"
/home/junho/data/dataset/coin/videos/157/S7xBXZQ9l48.mp4,5,157,"['502', '501', '503']"
/home/junho/data/dataset/coin/videos/109/FBCuvZqOhIM.mp4,2,109,"['239', '241']"
/home/junho/data/dataset/coin/videos/97/7gBc9qQUfJE.mp4,3,97,"['616', '615', '616']"
/home/junho/data/dataset/coin/videos/141/ziEpBwJ1TOg.mp4,3,141,"['532', '533', '534']"
/home/junho/data/dataset/coin/videos/58/42GHJCP0knI.mp4,3,58,"['120', '121', '122', '123']"
/home/junho/data/dataset/coin/videos/35/81gfwH3X_S4.mp4,2,35,"['345', '346', '347']"
/home/junho/data/dataset/coin/videos/88/_gBm-6uaSDs.mp4,9,88,"['484', '485', '486', '486']"
/home/junho/data/dataset/coin/videos/12/8QXHzDn_IjQ.mp4,1,12,"['687', '688', '684']"
/home/junho/data/dataset/coin/videos/133/1Q325G3eJNM.mp4,5,133,"['416', '417', '419', '418', '420', '418']"
/home/junho/data/dataset/coin/videos/179/PygC4IY-oW0.mp4,6,179,"['31', '32', '33']"
/home/junho/data/dataset/coin/videos/117/5G97EH4k7tQ.mp4,2,117,"['243', '244']"
/home/junho/data/dataset/coin/videos/39/Ouz7oH_9xKQ.mp4,6,39,"['472', '470', '472', '472', '470', '472']"
/home/junho/data/dataset/coin/videos/5/pb8J6-B__HE.mp4,4,5,"['270', '272', '273']"
/home/junho/data/dataset/coin/videos/8/-287EWnKCKk.mp4,0,8,"['677', '678', '679']"
/home/junho/data/dataset/coin/videos/68/g-EDEeG0RGU.mp4,5,68,"['163', '165']"
/home/junho/data/dataset/coin/videos/175/d8sDpSZeDBE.mp4,0,175,"['513', '513', '511', '511', '509', '509', '509']"
/home/junho/data/dataset/coin/videos/87/Tjf_O-dGDWA.mp4,8,87,"['764', '765', '766']"
/home/junho/data/dataset/coin/videos/14/IdHXUXKyQw0.mp4,2,14,"['726', '725', '728']"
/home/junho/data/dataset/coin/videos/158/VMwXjckgiOs.mp4,1,158,"['283', '284', '284', '284']"
/home/junho/data/dataset/coin/videos/143/hwAEAVkmSTA.mp4,1,143,"['9', '10']"
/home/junho/data/dataset/coin/videos/92/tRJMMtpgPXs.mp4,9,92,"['25', '26', '28', '25']"
/home/junho/data/dataset/coin/videos/86/eGZrxila0Uw.mp4,8,86,"['62', '63']"
/home/junho/data/dataset/coin/videos/138/_s0HAdXgSQ0.mp4,4,138,"['504', '505', '506', '507', '507', '508', '508', '508', '508']"
/home/junho/data/dataset/coin/videos/137/BnNTDxXvwZM.mp4,4,137,"['392', '395', '396']"
/home/junho/data/dataset/coin/videos/130/_6vqQPy1o7c.mp4,4,130,"['720', '722', '723']"
/home/junho/data/dataset/coin/videos/75/37ofOKdeILQ.mp4,11,75,"['172', '174', '174']"
/home/junho/data/dataset/coin/videos/72/lJ19aJ6Xtk0.mp4,5,72,"['411', '413']"
/home/junho/data/dataset/coin/videos/135/14k-a7mOMgY.mp4,4,135,"['770', '770', '772', '772', '774', '775']"
/home/junho/data/dataset/coin/videos/54/mQCFphhDFw8.mp4,1,54,"['401', '402', '403', '405', '406']"
/home/junho/data/dataset/coin/videos/102/W5236D3RGfE.mp4,3,102,"['757', '757', '758', '756', '758', '759', '756', '757']"
/home/junho/data/dataset/coin/videos/103/V17Ly0A_yB4.mp4,10,103,"['149', '150', '149', '153', '149', '151']"
/home/junho/data/dataset/coin/videos/18/zAo-MXGfjhk.mp4,4,18,"['608', '609', '610', '609', '610']"
/home/junho/data/dataset/coin/videos/22/iZb6UyaElJM.mp4,9,22,"['107', '108', '108', '106']"
/home/junho/data/dataset/coin/videos/32/Mla_nhX6SuU.mp4,7,32,"['605', '606', '607']"
/home/junho/data/dataset/coin/videos/17/kI3TCreIzYg.mp4,2,17,"['276', '276', '277', '278']"
/home/junho/data/dataset/coin/videos/54/7DBstNbQf0I.mp4,1,54,"['402', '405']"
/home/junho/data/dataset/coin/videos/163/MlzERvvu4HQ.mp4,4,163,"['520', '519', '521']"
/home/junho/data/dataset/coin/videos/50/tHVzFLtvbGQ.mp4,8,50,"['293', '293', '294', '293', '294']"
/home/junho/data/dataset/coin/videos/108/52O60aERupQ.mp4,2,108,"['535', '536', '537']"
/home/junho/data/dataset/coin/videos/115/iu_PIdT4is0.mp4,2,115,"['178', '176', '178', '176', '178']"
/home/junho/data/dataset/coin/videos/1/MtSyj3YQFqQ.mp4,6,1,"['463', '461', '463']"
/home/junho/data/dataset/coin/videos/16/MoGvxYIwOZE.mp4,1,16,"['234', '233', '235', '236', '237', '238']"
/home/junho/data/dataset/coin/videos/168/u0VHcJXypxw.mp4,9,168,"['217', '218', '219', '220']"
/home/junho/data/dataset/coin/videos/121/p_zcYRKjFEs.mp4,11,121,"['138', '139', '140', '141']"
/home/junho/data/dataset/coin/videos/124/zrijCiWjUXM.mp4,3,124,"['481', '482', '481', '483', '483']"
/home/junho/data/dataset/coin/videos/79/brd7iTQ6uYQ.mp4,9,79,"['23', '24']"
/home/junho/data/dataset/coin/videos/166/Hfyw7raCRXY.mp4,0,166,"['229', '230', '231']"
/home/junho/data/dataset/coin/videos/59/T0LtOOvnYq8.mp4,3,59,"['692', '693', '694', '695']"
/home/junho/data/dataset/coin/videos/136/iTvAXfph5Fc.mp4,5,136,"['634', '635']"
/home/junho/data/dataset/coin/videos/130/wlir0MfV_yo.mp4,4,130,"['720', '721', '722', '723']"
/home/junho/data/dataset/coin/videos/86/vGmKQhJ4PmQ.mp4,8,86,"['62', '63', '62', '63']"
/home/junho/data/dataset/coin/videos/123/YZlt3Zmm4qc.mp4,3,123,"['732', '733', '734']"
/home/junho/data/dataset/coin/videos/66/WqxAW0mz9sY.mp4,1,66,"['338', '339']"
/home/junho/data/dataset/coin/videos/170/uINP0rIr2vs.mp4,3,170,"['429', '431', '432']"
/home/junho/data/dataset/coin/videos/90/WpVUpUa7Zm4.mp4,3,90,"['655', '656', '655', '656', '657', '658', '659']"
/home/junho/data/dataset/coin/videos/80/LL22WFrEgfk.mp4,6,80,"['323', '323', '323', '320', '320']"
/home/junho/data/dataset/coin/videos/106/BiQrlEtjh4w.mp4,3,106,"['740', '742']"
/home/junho/data/dataset/coin/videos/37/K0BshvEwln0.mp4,7,37,"['328', '329', '330', '330']"
/home/junho/data/dataset/coin/videos/33/KzB8O5CtraQ.mp4,7,33,"['640', '638', '639']"
/home/junho/data/dataset/coin/videos/56/7xY_V57GoU4.mp4,11,56,"['135', '136']"
/home/junho/data/dataset/coin/videos/90/pouGDWW-Ks0.mp4,3,90,"['655', '656', '658']"
/home/junho/data/dataset/coin/videos/170/B8U6aSUcSCA.mp4,3,170,"['431', '432']"
/home/junho/data/dataset/coin/videos/76/5YmiMVIrCJU.mp4,10,76,"['495', '496']"
/home/junho/data/dataset/coin/videos/175/onVSkI5YK6k.mp4,0,175,"['509', '511', '509', '511', '512']"
/home/junho/data/dataset/coin/videos/127/VN2OaW_q-Sw.mp4,1,127,"['492', '493']"
/home/junho/data/dataset/coin/videos/161/qAfPMK9mY0Q.mp4,1,161,"['567', '569', '568']"
/home/junho/data/dataset/coin/videos/69/AzHErst7exU.mp4,4,69,"['332', '333', '333', '335', '334']"
/home/junho/data/dataset/coin/videos/143/d0EedShX2HM.mp4,1,143,"['7', '8', '9', '10']"
/home/junho/data/dataset/coin/videos/166/aNCvEcWZ6bI.mp4,0,166,"['229', '230']"
/home/junho/data/dataset/coin/videos/27/TyhCHrFYtJQ.mp4,11,27,"['642', '647']"
/home/junho/data/dataset/coin/videos/1/8F6OA8TzqhE.mp4,6,1,"['461', '462', '463', '464']"
/home/junho/data/dataset/coin/videos/98/b0zFf-_FgTc.mp4,11,98,"['125', '126']"
/home/junho/data/dataset/coin/videos/108/QXB92EeE2pk.mp4,2,108,"['535', '536', '537']"
/home/junho/data/dataset/coin/videos/156/0kn_T3OzA4Q.mp4,7,156,"['579', '579', '579', '579', '582', '583', '584']"
/home/junho/data/dataset/coin/videos/49/qRwjgF2xtpU.mp4,8,49,"['157', '158', '160']"
/home/junho/data/dataset/coin/videos/129/Jm_sLM8bBKM.mp4,1,129,"['574', '575', '576', '577']"
/home/junho/data/dataset/coin/videos/128/0cYwoTNq71k.mp4,4,128,"['75', '76', '77', '78']"
/home/junho/data/dataset/coin/videos/148/c4BBQD7QIZk.mp4,3,148,"['250', '253', '254', '255', '256']"
/home/junho/data/dataset/coin/videos/140/g1SW7ORLq4M.mp4,4,140,"['696', '698']"
/home/junho/data/dataset/coin/videos/90/RrKpAUVKQlk.mp4,3,90,"['656', '657', '658', '659']"
/home/junho/data/dataset/coin/videos/106/5V3BbgxGqu0.mp4,3,106,"['740', '742']"
/home/junho/data/dataset/coin/videos/174/ORhh45Mv02I.mp4,0,174,"['730', '731']"
/home/junho/data/dataset/coin/videos/49/Y8XRfCieHOY.mp4,8,49,"['157', '158', '157', '158', '159', '160']"
/home/junho/data/dataset/coin/videos/17/VBAb9UV4N2I.mp4,2,17,"['276', '276', '277', '277', '278']"
/home/junho/data/dataset/coin/videos/166/qinnC9Ix5cI.mp4,0,166,"['230', '231', '231']"
/home/junho/data/dataset/coin/videos/123/n9yNpXv2HaA.mp4,3,123,"['732', '732', '732', '732', '733', '734']"
/home/junho/data/dataset/coin/videos/138/6cJrdgMw4-I.mp4,4,138,"['505', '506', '507', '507', '508']"
/home/junho/data/dataset/coin/videos/59/R3t1GOCzjzY.mp4,3,59,"['692', '694', '695']"
/home/junho/data/dataset/coin/videos/23/XMNxdEYYHKU.mp4,9,23,"['706', '707', '708', '708']"
/home/junho/data/dataset/coin/videos/59/zcwYGVobmSI.mp4,3,59,"['692', '693', '694', '695']"
/home/junho/data/dataset/coin/videos/69/DCFzta8d6Sk.mp4,4,69,"['332', '333', '334']"
/home/junho/data/dataset/coin/videos/39/w5gTlJOiE7o.mp4,6,39,"['469', '471', '472', '471', '472', '471', '472', '470', '470', '474', '475', '470']"
/home/junho/data/dataset/coin/videos/127/864HtkjBVc4.mp4,1,127,"['491', '492', '493', '491', '492']"
/home/junho/data/dataset/coin/videos/35/7P2M8DP9kb0.mp4,2,35,"['345', '347']"
/home/junho/data/dataset/coin/videos/83/wOJauS_Aq-k.mp4,9,83,"['204', '205', '205', '206', '206']"
/home/junho/data/dataset/coin/videos/99/lbmWtPtZIZA.mp4,8,99,"['189', '190']"
/home/junho/data/dataset/coin/videos/161/7q2ksQNROkQ.mp4,1,161,"['567', '568']"
/home/junho/data/dataset/coin/videos/69/FG9gS_ZmH5U.mp4,4,69,"['332', '333']"
/home/junho/data/dataset/coin/videos/129/w02GQIuXtTs.mp4,1,129,"['573', '578']"
/home/junho/data/dataset/coin/videos/120/_4_M0dIKGeQ.mp4,1,120,"['246', '247', '248', '249']"
/home/junho/data/dataset/coin/videos/173/i7jnSaf1Muc.mp4,6,173,"['279', '280', '280', '279']"
/home/junho/data/dataset/coin/videos/11/oaDqs515Cus.mp4,1,11,"['714', '716', '714', '715', '716', '714', '716', '716', '715']"
/home/junho/data/dataset/coin/videos/12/HUYeEIaUvHc.mp4,1,12,"['684', '685']"
/home/junho/data/dataset/coin/videos/0/dK8hwAaMCB8.mp4,6,0,"['67', '68']"
/home/junho/data/dataset/coin/videos/94/6N7cfVNVzMg.mp4,6,94,"['386', '387']"
/home/junho/data/dataset/coin/videos/127/10LY7XO3TvQ.mp4,1,127,"['491', '492', '493']"
/home/junho/data/dataset/coin/videos/25/i2V5gDbIhGs.mp4,11,25,"['47', '49']"
/home/junho/data/dataset/coin/videos/95/hqZdB-ziP2U.mp4,8,95,"['102', '103', '103', '104']"
/home/junho/data/dataset/coin/videos/15/ofZEdn9tk-s.mp4,3,15,"['80', '81']"
/home/junho/data/dataset/coin/videos/16/icnboZv8ouc.mp4,1,16,"['232', '238']"
/home/junho/data/dataset/coin/videos/42/sDFt5GRebSM.mp4,11,42,"['518', '517', '516', '517', '518', '517', '518', '518']"
/home/junho/data/dataset/coin/videos/148/NiWjIeEXaGA.mp4,3,148,"['250', '251', '254', '255', '256']"
/home/junho/data/dataset/coin/videos/177/lZVfJUuU3N0.mp4,10,177,"['286', '287']"
/home/junho/data/dataset/coin/videos/150/8GB4UwYNwxg.mp4,8,150,"['11', '11', '15']"
/home/junho/data/dataset/coin/videos/91/ZwAfROUJIPE.mp4,8,91,"['264', '265', '266', '265']"
/home/junho/data/dataset/coin/videos/99/uqFTRdWcNoY.mp4,8,99,"['186', '188']"
/home/junho/data/dataset/coin/videos/156/kAatGbQa7u4.mp4,7,156,"['582', '583', '584']"
/home/junho/data/dataset/coin/videos/82/zY_LW1zhHqA.mp4,8,82,"['751', '753', '754', '751']"
/home/junho/data/dataset/coin/videos/168/HC2ShTEWufk.mp4,9,168,"['217', '218', '219', '220']"
/home/junho/data/dataset/coin/videos/163/ivtTnHoI9ug.mp4,4,163,"['520', '519', '521', '520', '519', '521']"
/home/junho/data/dataset/coin/videos/55/eFQsrthN7as.mp4,3,55,"['545', '546', '547']"
/home/junho/data/dataset/coin/videos/31/friCtRoBSQc.mp4,2,31,"['225', '226', '227', '226', '227', '228']"
/home/junho/data/dataset/coin/videos/60/VKKzSYYKWfI.mp4,0,60,"['598', '599', '600', '601', '601', '602']"
/home/junho/data/dataset/coin/videos/145/dcK2VePtD8A.mp4,4,145,"['589', '589', '589', '590', '591', '591', '592', '592', '592', '592']"
/home/junho/data/dataset/coin/videos/156/t0OIOCAlZDI.mp4,7,156,"['581', '582', '583', '584']"
/home/junho/data/dataset/coin/videos/113/pCUnlO98JD0.mp4,2,113,"['143', '144', '145']"
/home/junho/data/dataset/coin/videos/90/DorJfAsRmH4.mp4,3,90,"['658', '659']"
/home/junho/data/dataset/coin/videos/50/LvD3NEI9P7E.mp4,8,50,"['293', '294', '293', '294', '293', '294', '295', '296']"
/home/junho/data/dataset/coin/videos/140/BNjbGKYx1wk.mp4,4,140,"['697', '696', '698']"
/home/junho/data/dataset/coin/videos/109/ZsXMnawOw3s.mp4,2,109,"['239', '240', '241', '241', '242']"
/home/junho/data/dataset/coin/videos/153/ZWE1l4k2AE0.mp4,0,153,"['700', '701', '702', '701', '702', '703']"
/home/junho/data/dataset/coin/videos/20/CH_s18ICLsw.mp4,11,20,"['209', '207', '208', '209', '208', '208']"
/home/junho/data/dataset/coin/videos/43/w8SVePiWoQk.mp4,2,43,"['441', '443', '446', '447', '446', '447', '446']"
/home/junho/data/dataset/coin/videos/124/NUUOexyuSPo.mp4,3,124,"['482', '481', '482']"
/home/junho/data/dataset/coin/videos/90/NW-oBO9Jn6A.mp4,3,90,"['659', '655', '656', '656', '657', '658', '659']"
/home/junho/data/dataset/coin/videos/69/QwBUalNzPyM.mp4,4,69,"['332', '331', '333']"
/home/junho/data/dataset/coin/videos/21/xc37U0r6ado.mp4,11,21,"['594', '594', '594', '596', '596', '596', '596']"
/home/junho/data/dataset/coin/videos/47/zfKmwSJgz4A.mp4,6,47,"['305', '304', '304', '306']"
/home/junho/data/dataset/coin/videos/156/AGYe6OLS2gE.mp4,7,156,"['582', '583']"
/home/junho/data/dataset/coin/videos/66/tzSTV_k666A.mp4,1,66,"['336', '338']"
/home/junho/data/dataset/coin/videos/175/yBZgxzPgxC4.mp4,0,175,"['513', '509', '511', '512', '513', '512']"
/home/junho/data/dataset/coin/videos/165/kvubcwU3IY4.mp4,6,165,"['672', '670', '671', '672']"
/home/junho/data/dataset/coin/videos/161/IZAabHONVys.mp4,1,161,"['569', '568']"
/home/junho/data/dataset/coin/videos/0/UkE3T12Jf6I.mp4,6,0,"['67', '68']"
/home/junho/data/dataset/coin/videos/76/0_0MMzh2E3U.mp4,10,76,"['494', '495', '496']"
/home/junho/data/dataset/coin/videos/81/_qNMAgBItEM.mp4,2,81,"['51', '54', '53', '52', '51', '52', '53', '52']"
/home/junho/data/dataset/coin/videos/140/WjgyacEJ5xw.mp4,4,140,"['696', '698']"
/home/junho/data/dataset/coin/videos/83/MCB9jIpNGzY.mp4,9,83,"['203', '203', '203', '204', '204', '204', '204', '204', '206']"
/home/junho/data/dataset/coin/videos/112/YbhG_DaG4LU.mp4,0,112,"['449', '451', '453', '451', '453', '451']"
/home/junho/data/dataset/coin/videos/10/fAF88ThmBms.mp4,9,10,"['548', '549', '551']"
/home/junho/data/dataset/coin/videos/109/QQjUnOTII1g.mp4,2,109,"['239', '241', '242']"
/home/junho/data/dataset/coin/videos/106/RjwK0X5Biyo.mp4,3,106,"['740', '742']"
/home/junho/data/dataset/coin/videos/114/lLgJx32AkQc.mp4,7,114,"['221', '222', '222', '223', '224', '223']"
/home/junho/data/dataset/coin/videos/70/0nuWUx40SKI.mp4,1,70,"['737', '739']"
/home/junho/data/dataset/coin/videos/15/E_gA-naiC3s.mp4,3,15,"['81', '81', '82', '82']"
/home/junho/data/dataset/coin/videos/36/jsXTsdPP-C8.mp4,10,36,"['71', '70', '72']"
/home/junho/data/dataset/coin/videos/17/QKSeBPR_G3s.mp4,2,17,"['277', '278', '278']"
/home/junho/data/dataset/coin/videos/146/-xarjgiD4cU.mp4,4,146,"['369', '370', '371', '372']"
/home/junho/data/dataset/coin/videos/156/I7ADgRr1umY.mp4,7,156,"['579', '581', '582', '583', '584']"
/home/junho/data/dataset/coin/videos/112/SDRZfBB93bM.mp4,0,112,"['453', '451', '453', '451']"
/home/junho/data/dataset/coin/videos/17/lH_mGtMDonQ.mp4,2,17,"['276', '277', '278', '278']"
/home/junho/data/dataset/coin/videos/3/CFzr0QvAL2A.mp4,5,3,"['435', '436', '439', '437']"
/home/junho/data/dataset/coin/videos/131/XQR6aytGwns.mp4,3,131,"['212', '214', '215', '216']"
/home/junho/data/dataset/coin/videos/136/98BaXRqXw9k.mp4,5,136,"['632', '633', '635', '636']"
/home/junho/data/dataset/coin/videos/113/bop2OlRe2a4.mp4,2,113,"['143', '144', '145', '146']"
/home/junho/data/dataset/coin/videos/168/FGGhx8me578.mp4,9,168,"['219', '220']"
/home/junho/data/dataset/coin/videos/14/1bRbB3weONE.mp4,2,14,"['725', '726', '727', '728']"
/home/junho/data/dataset/coin/videos/157/l3Nl9RXhkVw.mp4,5,157,"['502', '502', '503']"
/home/junho/data/dataset/coin/videos/141/svve8W1OG5A.mp4,3,141,"['532', '534']"
/home/junho/data/dataset/coin/videos/82/D2h718wQ_A4.mp4,8,82,"['751', '753', '754']"
/home/junho/data/dataset/coin/videos/166/5qxLTcxfeaQ.mp4,0,166,"['229', '230']"
/home/junho/data/dataset/coin/videos/58/9m7DhKCILwA.mp4,3,58,"['120', '121', '122', '123']"
/home/junho/data/dataset/coin/videos/3/MM2Po-uMzYo.mp4,5,3,"['438', '434']"
/home/junho/data/dataset/coin/videos/110/T9VdXIntOpo.mp4,1,110,"['690', '691', '689']"
/home/junho/data/dataset/coin/videos/65/iNB1KxKL-rs.mp4,5,65,"['629', '630']"
/home/junho/data/dataset/coin/videos/166/V4UAyEzzH60.mp4,0,166,"['229', '230', '231']"
/home/junho/data/dataset/coin/videos/7/bjg3oA-Tn2c.mp4,1,7,"['115', '119']"
/home/junho/data/dataset/coin/videos/111/vtIeZDeOfoo.mp4,0,111,"['625', '626', '627']"
/home/junho/data/dataset/coin/videos/55/pEysH6DowdU.mp4,3,55,"['545', '547']"
/home/junho/data/dataset/coin/videos/130/fHFNb_2eVoI.mp4,4,130,"['721', '722', '723']"
/home/junho/data/dataset/coin/videos/130/JP8-leHQ95w.mp4,4,130,"['720', '723']"
/home/junho/data/dataset/coin/videos/11/iUR0rVc4Sis.mp4,1,11,"['714', '716']"
/home/junho/data/dataset/coin/videos/68/slpLNQP9pLM.mp4,5,68,"['163', '165', '166']"
/home/junho/data/dataset/coin/videos/133/xqlc1DkZqRU.mp4,5,133,"['416', '417']"
/home/junho/data/dataset/coin/videos/97/e3-37c8OFE4.mp4,3,97,"['615', '616', '617', '618']"
/home/junho/data/dataset/coin/videos/47/0biAs6aJAvo.mp4,6,47,"['305', '306']"
/home/junho/data/dataset/coin/videos/11/m75OG3j8wU0.mp4,1,11,"['713', '714', '715', '714', '715', '716', '715']"
/home/junho/data/dataset/coin/videos/94/95HtSD_y7B0.mp4,6,94,"['386', '387']"
/home/junho/data/dataset/coin/videos/133/aHJrWrvDJEU.mp4,5,133,"['417', '420', '419', '420']"
/home/junho/data/dataset/coin/videos/137/ee06h27u7jw.mp4,4,137,"['392', '393', '395', '396', '397']"
/home/junho/data/dataset/coin/videos/16/zkIrXUlDscc.mp4,1,16,"['237', '236', '235']"
/home/junho/data/dataset/coin/videos/169/4INzYG_JShM.mp4,4,169,"['198', '199', '200', '202']"
/home/junho/data/dataset/coin/videos/64/VrcfecJVPTs.mp4,9,64,"['497', '498', '499', '500', '497']"
/home/junho/data/dataset/coin/videos/82/3ReKyBuci70.mp4,8,82,"['751', '753', '754']"
/home/junho/data/dataset/coin/videos/15/Fy6uAA6SyyE.mp4,3,15,"['80', '81', '82']"
/home/junho/data/dataset/coin/videos/131/fBKOaryD7Fs.mp4,3,131,"['212', '214', '215', '216']"
/home/junho/data/dataset/coin/videos/164/HKynhqjx8Hk.mp4,0,164,"['660', '662']"
/home/junho/data/dataset/coin/videos/16/FpEqe5ScC8E.mp4,1,16,"['232', '234', '233', '236', '235', '237', '238', '238']"
/home/junho/data/dataset/coin/videos/65/OVj2ez6uZrI.mp4,5,65,"['628', '629', '630', '631']"
/home/junho/data/dataset/coin/videos/130/xPCNQkKfpv8.mp4,4,130,"['720', '721', '722', '723']"
/home/junho/data/dataset/coin/videos/159/GADTjKlIg8A.mp4,7,159,"['389', '390', '391']"
/home/junho/data/dataset/coin/videos/179/7rUfScwhBHo.mp4,6,179,"['30', '32', '33']"
/home/junho/data/dataset/coin/videos/155/FtsnGw8ddNE.mp4,9,155,"['368', '365', '366', '366']"
/home/junho/data/dataset/coin/videos/86/2doEhQaynLs.mp4,8,86,"['62', '63']"
/home/junho/data/dataset/coin/videos/101/bv5C0axnGIw.mp4,3,101,"['744', '745', '745', '745', '745', '747', '749', '750']"
/home/junho/data/dataset/coin/videos/138/E7u-BW9bzJ8.mp4,4,138,"['505', '506']"
